customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,94.44,747.23,1
CUST-00179,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.11,1022.59,1
CUST-00180,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.44,876.39,0
CUST-00181,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,89.02,87.75,1
CUST-00182,Female,0,No,No,20,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.84,1332.64,1
CUST-00183,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.56,1209.04,0
CUST-00184,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.16,1405.49,0
CUST-00185,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.41,133.28,0
CUST-00186,Female,1,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.77,2189.38,1
CUST-00187,Male,0,Yes,Yes,7,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.72,409.64,0
CUST-00188,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),49.1,1204.96,0
CUST-00189,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.36,496.26,0
CUST-00190,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,71.87,143.89,1
CUST-00191,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.58,1086.66,1
CUST-00192,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.03,1491.4,0
CUST-00193,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),86.71,1052.36,1
CUST-00194,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.34,468.89,1
CUST-00195,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.85,480.51,1
CUST-00196,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),35.39,34.38,0
CUST-00197,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.36,59.55,1
CUST-00198,Male,0,No,No,28,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.55,2025.55,1
CUST-00199,Male,1,Yes,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,194.93,1
CUST-00200,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.11,338.38,1
CUST-00201,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.3,822.98,0
CUST-00202,Male,1,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.73,1472.05,1
CUST-00203,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,102.99,7433.09,1
CUST-00204,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,50.32,2728.77,0
CUST-00205,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.66,886.58,0
CUST-00206,Female,0,No,Yes,4,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,77.17,318.28,1
CUST-00207,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.59,3174.91,0
CUST-00208,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,60.66,2231.23,0
CUST-00209,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),72.32,3459.65,0
CUST-00210,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.54,518.27,1
CUST-00211,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.46,629.35,0
CUST-00212,Male,0,No,Yes,30,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,111.87,3318.36,0
CUST-00213,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.63,1396.78,1
CUST-00214,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.99,2316.5,0
CUST-00215,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,90.28,174.29,0
CUST-00216,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.47,2445.37,1
CUST-00217,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.06,2459.75,1
CUST-00218,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.12,608.57,0
CUST-00219,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,59.38,3251.11,0
CUST-00220,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.49,1442.87,0
CUST-00221,Male,1,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.46,152.68,0
CUST-00222,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.41,114.71,0
CUST-00223,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.1,1713.04,0
CUST-00224,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,51.7,1022.73,0
CUST-00225,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,30.4,499.46,1
CUST-00226,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),60.24,2673.46,0
CUST-00227,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.19,3766.75,0
CUST-00228,Male,0,No,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),61.95,1224.76,0
CUST-00229,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.52,67.64,1
CUST-00230,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.37,644.56,0
CUST-00231,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.19,2212.03,1
CUST-00232,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.89,2939.63,1
CUST-00233,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),67.89,468.09,1
CUST-00234,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,80.08,1821.53,0
CUST-00235,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.61,333.95,0
CUST-00236,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.74,2109.17,0
CUST-00237,Female,1,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.63,51.35,0
CUST-00238,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.98,2883.6,0
CUST-00239,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.01,1785.49,1
CUST-00240,Female,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.44,4090.16,0
CUST-00241,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.94,785.21,1
CUST-00242,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.44,651.33,0
CUST-00243,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,96.63,7029.18,0
CUST-00244,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),55.44,4130.03,0
CUST-00245,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.66,1891.54,0
CUST-00246,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.53,53.94,1
CUST-00247,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.29,1458.03,0
CUST-00248,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,60.59,121.06,0
CUST-00249,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.41,220.6,1
CUST-00250,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),42.91,255.27,0
CUST-00251,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,564.61,0
CUST-00252,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,825.69,0
CUST-00253,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,77.15,1851.43,0
CUST-00254,Male,0,No,No,50,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),108.16,5647.77,0
CUST-00255,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.63,62.33,0
CUST-00256,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,97.83,5226.59,0
CUST-00257,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),67.11,414.4,0
CUST-00258,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.5,1301.35,1
CUST-00259,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,68.55,1201.24,0
CUST-00260,Male,1,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.1,3727.18,0
CUST-00261,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.98,5485.82,0
CUST-00262,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),48.49,417.81,1
CUST-00263,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,28.29,54.91,0
CUST-00264,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),83.54,2737.75,0
CUST-00265,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,57.32,1268.58,0
CUST-00266,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,52.06,1349.17,0
CUST-00267,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.15,46.64,1
CUST-00268,Male,0,No,No,47,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,80.4,3735.74,0
CUST-00269,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,49.93,400.11,0
CUST-00270,Female,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.67,333.77,0
CUST-00271,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,139.72,1
CUST-00272,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.81,5033.73,0
CUST-00273,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,80.83,421.19,0
CUST-00274,Male,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.37,1062.52,0
CUST-00275,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.51,480.44,1
CUST-00276,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),68.63,1178.17,1
CUST-00277,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,38.26,2745.86,0
CUST-00278,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.31,270.01,1
CUST-00279,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.34,1515.43,0
CUST-00280,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.77,1359.15,0
CUST-00281,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,99.42,3890.26,1
CUST-00282,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,18.04,0
CUST-00283,Male,0,No,No,55,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.63,3227.67,1
CUST-00284,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.41,1987.81,0
CUST-00285,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.34,1371.98,0
CUST-00286,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.06,4002.52,0
CUST-00287,Male,0,No,No,18,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,54.29,996.21,0
CUST-00288,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.21,702.64,1
CUST-00289,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,63.99,1359.12,0
CUST-00290,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.97,824.15,0
CUST-00291,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.64,2127.4,0
CUST-00292,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,62.1,2856.04,0
CUST-00293,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.67,1684.42,0
CUST-00294,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),102.81,5886.42,0
CUST-00295,Female,1,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,67.17,411.6,1
CUST-00296,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.93,285.73,1
CUST-00297,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),47.34,496.36,0
CUST-00298,Male,1,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.26,271.82,1
CUST-00299,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.73,1165.54,0
CUST-00300,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.93,3499.63,0
CUST-00301,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,38.04,945.57,0
CUST-00302,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.85,227.43,0
CUST-00303,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.0,273.59,0
CUST-00304,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),67.36,2090.21,0
CUST-00305,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.22,1203.65,1
CUST-00306,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,526.29,1
CUST-00307,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.92,649.17,0
CUST-00308,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.18,284.68,0
CUST-00309,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.27,3498.24,1
CUST-00310,Female,0,No,No,28,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,67.04,1927.11,0
CUST-00311,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,50.21,153.06,0
CUST-00312,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.78,1876.24,0
CUST-00313,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.27,22.8,0
CUST-00314,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,92.96,180.74,0
CUST-00315,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,107.91,4147.72,0
CUST-00316,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.15,2454.07,0
CUST-00317,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,49.95,51.38,0
CUST-00318,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.6,718.64,0
CUST-00319,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),94.56,93.87,0
CUST-00320,Female,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.71,4706.65,1
CUST-00321,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,60.74,2245.15,0
CUST-00322,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,93.24,566.74,0
CUST-00323,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.99,127.71,0
CUST-00324,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,55.91,1453.49,0
CUST-00325,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.01,2405.01,0
CUST-00326,Male,1,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.65,3963.03,0
CUST-00327,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.49,6524.69,1
